3.782699999999999951e-02,7.864600000000000479e-01,-3.192869999999999875e-01
4.642099999999999699e-02,7.833520000000000483e-01,-3.152150000000000230e-01
3.334499999999999964e-02,7.870949999999999891e-01,-3.120839999999999725e-01
2.724199999999999885e-02,7.875379999999999603e-01,-2.988649999999999918e-01
4.352700000000000319e-02,7.833750000000000435e-01,-3.072590000000000043e-01
3.742399999999999893e-02,7.838169999999999860e-01,-2.940400000000000236e-01
2.113900000000000154e-02,7.879810000000000425e-01,-2.856460000000000110e-01
1.503700000000000002e-02,7.884229999999999849e-01,-2.724260000000000015e-01
3.132200000000000262e-02,7.842609999999999859e-01,-2.808200000000000141e-01
2.521800000000000083e-02,7.847030000000000394e-01,-2.676020000000000065e-01
-2.895400000000000057e-02,8.291180000000000216e-01,-3.515460000000000251e-01
-3.112399999999999889e-02,8.398430000000000062e-01,-3.529070000000000262e-01
-1.532400000000000082e-02,8.145499999999999963e-01,-3.447649999999999881e-01
-7.114999999999999797e-03,8.090659999999999519e-01,-3.407919999999999838e-01
-2.228300000000000072e-02,8.205409999999999648e-01,-3.481790000000000163e-01
-1.971900000000000042e-02,8.467200000000000282e-01,-3.478720000000000145e-01
-4.658999999999999947e-03,8.255040000000000155e-01,-3.402089999999999836e-01
-4.251999999999999703e-03,8.400619999999999754e-01,-3.405079999999999774e-01
-3.248700000000000199e-02,8.293749999999999734e-01,-3.438930000000000042e-01
-3.858999999999999930e-02,8.298170000000000268e-01,-3.306740000000000235e-01
-3.465700000000000031e-02,8.400980000000000114e-01,-3.452540000000000053e-01
-4.075999999999999762e-02,8.405420000000000114e-01,-3.320350000000000246e-01
-4.469299999999999662e-02,8.302599999999999980e-01,-3.174549999999999872e-01
-5.079600000000000087e-02,8.307029999999999692e-01,-3.042360000000000064e-01
-4.686300000000000188e-02,8.409849999999999826e-01,-3.188159999999999883e-01
-5.296499999999999819e-02,8.414270000000000360e-01,-3.055970000000000075e-01
-1.939000000000000098e-02,8.151950000000000029e-01,-3.373709999999999765e-01
-2.549299999999999830e-02,8.156369999999999454e-01,-3.241530000000000244e-01
-8.687999999999999542e-03,8.080789999999999917e-01,-3.321919999999999873e-01
-1.479199999999999959e-02,8.085210000000000452e-01,-3.189739999999999798e-01
-3.159599999999999909e-02,8.160800000000000276e-01,-3.109330000000000149e-01
-3.769900000000000334e-02,8.165219999999999700e-01,-2.977150000000000074e-01
-2.089399999999999938e-02,8.089640000000000164e-01,-3.057540000000000258e-01
-2.699700000000000016e-02,8.094069999999999876e-01,-2.925349999999999895e-01
-2.592300000000000160e-02,8.209089999999999998e-01,-3.405790000000000206e-01
-3.202699999999999991e-02,8.213519999999999710e-01,-3.273599999999999843e-01
-2.414799999999999933e-02,8.465179999999999927e-01,-3.406170000000000031e-01
-3.025100000000000011e-02,8.469609999999999639e-01,-3.273980000000000223e-01
-3.812900000000000317e-02,8.217940000000000245e-01,-3.141410000000000036e-01
-4.423300000000000148e-02,8.222369999999999957e-01,-3.009220000000000228e-01
-3.635399999999999743e-02,8.474030000000000173e-01,-3.141789999999999861e-01
-4.245700000000000168e-02,8.478459999999999885e-01,-3.009600000000000053e-01
-1.300300000000000067e-02,8.491999999999999549e-01,-3.448539999999999939e-01
-4.736999999999999891e-03,8.525390000000000468e-01,-3.411500000000000088e-01
